energy	raw_row	raw_index	raw_basis_element	bv_variable	field_redefinition	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	primary_weight	polynomial_level	so4_content	differential_image	differential_target	image_nnz	equality_certificate
4	G_n	147	c_mu_2[P0*P1^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	148	c_mu_2[P0^2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	149	c_mu_2[P0^2*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	150	c_mu_2[P0^2*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	151	c_mu_2[P0^2*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	152	c_mu_2[P0^2*P1*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	153	c_mu_2[P0^2*P1*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	6	exact
4	G_n	154	c_mu_2[P0^2*P1*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	155	c_mu_2[P0^2*P1^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	156	c_mu_2[P0^2*P1^2*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	157	c_mu_2[P0^2*P1^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	158	c_mu_2[P0^3*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	159	c_mu_2[P0^3*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	160	c_mu_2[P0^3*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	161	c_mu_2[P0^3*P1*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	162	c_mu_2[P0^3*P1*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	163	c_mu_2[P0^3*P1^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	164	c_mu_2[P0^4*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	165	c_mu_2[P0^4*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	166	c_mu_2[P0^4*P1]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	167	c_mu_2[P0^5]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	1	exact
4	G_n	168	c_mu_3[P3^5]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	169	c_mu_3[P2*P3^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	170	c_mu_3[P2^2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	171	c_mu_3[P2^3*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	172	c_mu_3[P2^4*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	173	c_mu_3[P2^5]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	1	exact
4	G_n	174	c_mu_3[P1*P3^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	175	c_mu_3[P1*P2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	176	c_mu_3[P1*P2^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	177	c_mu_3[P1*P2^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	178	c_mu_3[P1*P2^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	179	c_mu_3[P1^2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	180	c_mu_3[P1^2*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	181	c_mu_3[P1^2*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	182	c_mu_3[P1^2*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	183	c_mu_3[P1^3*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	184	c_mu_3[P1^3*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	185	c_mu_3[P1^3*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	186	c_mu_3[P1^4*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	187	c_mu_3[P1^4*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	188	c_mu_3[P1^5]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	1	exact
4	G_n	189	c_mu_3[P0*P3^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	190	c_mu_3[P0*P2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	191	c_mu_3[P0*P2^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	192	c_mu_3[P0*P2^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	193	c_mu_3[P0*P2^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	194	c_mu_3[P0*P1*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	195	c_mu_3[P0*P1*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	6	exact
4	G_n	196	c_mu_3[P0*P1*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	6	exact
4	G_n	197	c_mu_3[P0*P1*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	198	c_mu_3[P0*P1^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	199	c_mu_3[P0*P1^2*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	6	exact
4	G_n	200	c_mu_3[P0*P1^2*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	201	c_mu_3[P0*P1^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	202	c_mu_3[P0*P1^3*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	203	c_mu_3[P0*P1^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	204	c_mu_3[P0^2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	205	c_mu_3[P0^2*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	206	c_mu_3[P0^2*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	207	c_mu_3[P0^2*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	208	c_mu_3[P0^2*P1*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	209	c_mu_3[P0^2*P1*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	6	exact
4	G_n	210	c_mu_3[P0^2*P1*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	211	c_mu_3[P0^2*P1^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	212	c_mu_3[P0^2*P1^2*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	213	c_mu_3[P0^2*P1^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	214	c_mu_3[P0^3*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	215	c_mu_3[P0^3*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	216	c_mu_3[P0^3*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	217	c_mu_3[P0^3*P1*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	5	exact
4	G_n	218	c_mu_3[P0^3*P1*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	3	exact
4	G_n	219	c_mu_3[P0^3*P1^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	220	c_mu_3[P0^4*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	4	exact
4	G_n	221	c_mu_3[P0^4*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	222	c_mu_3[P0^4*P1]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	2	exact
4	G_n	223	c_mu_3[P0^5]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	4	-1	5	(1/2,1/2) tensor Sym^5(1/2,1/2)	K_0 c	M_n:h_0	1	exact
4	G_n	224	Omega[P3^4]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	225	Omega[P2*P3^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	226	Omega[P2^2*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	227	Omega[P2^3*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	228	Omega[P2^4]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	229	Omega[P1*P3^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	230	Omega[P1*P2*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	231	Omega[P1*P2^2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	232	Omega[P1*P2^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	233	Omega[P1^2*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	234	Omega[P1^2*P2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	235	Omega[P1^2*P2^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	236	Omega[P1^3*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	237	Omega[P1^3*P2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	238	Omega[P1^4]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	239	Omega[P0*P3^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	240	Omega[P0*P2*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	241	Omega[P0*P2^2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	242	Omega[P0*P2^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	243	Omega[P0*P1*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	244	Omega[P0*P1*P2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	245	Omega[P0*P1*P2^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	246	Omega[P0*P1^2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	247	Omega[P0*P1^2*P2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	248	Omega[P0*P1^3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	249	Omega[P0^2*P3^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	250	Omega[P0^2*P2*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	251	Omega[P0^2*P2^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	252	Omega[P0^2*P1*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	253	Omega[P0^2*P1*P2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	254	Omega[P0^2*P1^2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	255	Omega[P0^3*P3]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	256	Omega[P0^3*P2]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	257	Omega[P0^3*P1]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	G_n	258	Omega[P0^4]	Weyl ghost omega	Omega=omega+(partial.c)/4	1	0	-1	4	0	4	(0,0) tensor Sym^4(1/2,1/2)	tau	M_n:tau	1	exact
4	M_n	259	h_0_(01)[P3^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	260	h_0_(01)[P2*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
4	M_n	261	h_0_(01)[P2^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	262	h_0_(01)[P2^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
4	M_n	263	h_0_(01)[P2^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	264	h_0_(01)[P1*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	265	h_0_(01)[P1*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	266	h_0_(01)[P1*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	267	h_0_(01)[P1*P2^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	268	h_0_(01)[P1^2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	269	h_0_(01)[P1^2*P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
4	M_n	270	h_0_(01)[P1^2*P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	271	h_0_(01)[P1^3*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	272	h_0_(01)[P1^3*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	273	h_0_(01)[P1^4]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
4	M_n	274	h_0_(01)[P0*P3^3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	275	h_0_(01)[P0*P2*P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
4	M_n	276	h_0_(01)[P0*P2^2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	4	0	4	(1,1) tensor Sym^4(1/2,1/2)	B_lin h_0	E_n:hstar_0	1	exact
